Clause ,Title,Clause Date,Acceptance Status*,Acceptance Criteria or additional notes,Request to Sponsor,"Subcontract 
Flowdown",VT Review Date & initial,Notify PI,Prescription,Link to Prescription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11-65,Submission of Commercial Transportation Bills to the General Services Administration for Audit,Apr-99,Suggest Removal,Must be used in SIRs and contracts when a cost-reimbursement contract is contemplated and the contract or a first-tier cost reimbursement a subcontract thereunder.,,"Yes, if included.  First Tier",06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-4 ,Contractor Identification Number - Data Universal Numbering System (DUNS) Number,Aug-12,OK,Must be used in all SIRs.,This is a solicitation provision and should not be included in an award. ,No,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-5,Seat Belt Use by Contractor Employees,Oct-01,OK,Must be used in SIRs and contracts.,,No,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-10,Contractor Attendance at FAA Sponsored Training,Jan-03,C,Must be used in all SIRs and contract actions when the Contracting Officer has determined that the support contractor may participate in FAA-sponsored training on a space available basis.,,No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-11,Plain Language,Jul-06,C,Must be used in SIRs and contracts that may require delivery of documents for wide dissemination inside or outside of FAA .,"Must comply with FAA Order 1000.36, FAA Writing Standards.",No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-13,Contractor Policy to Ban Text Messaging While Driving,Jan-11,C,Must be used in all SIRs and contracts.,,No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-14,Reporting Executive Compensation and First-Tier Subcontract Awards,Oct-12,C,"This clause must be inserted in all Screening Information Requests (SIRs) above $25,000.",,No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13-15,Confidentiality of Data and Information,Oct-11,REMOVE,Must be used in SIRs and contracts when the contractor has access to any restricted or proprietary data or information as specified in sections (a) or (b) of this clause. This clause may be modified by the Contracting Officer with the concurrence of legal counsel.,Request removal.  Article (d) included indemnification language that Virginia Tech is unable to accept. ,No,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14-1,Security Requirements - Classified Contracts,Jul-02,REMOVE,"Must be used in SIRs and contracts when the contractor may require access to information that is classified as ""Confidential"", ""Secret"", or ""Top Secret"".

NOTIFY OESRC",,,06/18/15 CDC,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14-1,"Alternate I, Security Requirements - Classified Contracts",Oct-11,C,"Must be used in SIRs and contracts for research and development with an educational institution when the contract requires access to information that is classified as ""Confidential"", or ""Secret"", or ""Top Secret"".

NOTIFY OESRC","We request for this clause to be included with its Alternate I as this modifies the clause to add paragraphs (e), (f), and (g).  These additional paragraphs are very important because, if the security requirements change, we are required to exert every reasonable effort compatible with our established policies to continue to perform the work.  If we are unable to continue work after exerting reasonable efforts, we are required to notify the Contracting Officer.  Then, the Contracting Officer works to find a mutually satisfactory method to allow for work to continue.  If that is not possible, we are allowed to ask for a partial or full termination of the award.  This is a good thing, as it protects the University from being bound to meet security requirements that we are unable to comply with. ","Yes or terms substantially the same, but excluding reference to the Changes clause",06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14-2,Contractor Personnel Suitability Requirements,Oct-12,C,"Must be inserted into all SIRs and contracts when the contractor may require access to FAA facilities, sensitive information and/or resources. CO is to insert information.  Therefore, this clause must be incldued by full text.  

NOTIFY OESRC",,"Yes, The contractor agrees to insert terms that conform substantially to the language of this clause, including paragraph (k) but excluding any reference to the Changes clause of this contract, in all subcontracts under this contract that involve access and where the exceptions under Chapter 5, FAA Order 1600.72A do not apply.",06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14-3,Foreign Nationals as Contractor Employees,Apr-14,C,"Must be used in FAA SIRs and contract actions where the contracting and operating offices and/or the SSE determines that it is necessary to restrict access or work on a contract to individuals identified as United States citizens or as otherwise noted in the clause.

NOTIFY OESRC",,Yes,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14-4,"Access to FAA Systems and Government-Issued Keys, Personal Identity Verification (PIV) Cards, and Vehicle Decals",Apr-12,C,"Must be used in all SIRs and contracts when the contractor may require access to FAA facilities, sensitive information and/or resources. Contracting Officer is to insert information.  Needs to be included by Full Text.

NOTIFY OESRC",,Yes,06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14-5,Sensitive Unclassified Information (SUI),Jul-13,C,"Must be used in all SIRs and contracts when the contract may require access to Sensitive Unclassified Information (SUI), For Official Use Only (FOUO), Sensitive Security Information (SSI), or any other designator assigned by the Federal Government to identify unclassified information that may be withheld from public release. ",,Subs are mentioned within Paragraph (c ),06/18/15 CDC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.17-1,American Recovery and Reinvestment Act-Reporting Requirements,Jul-10,C,"Must be used in all SIRs and contracts funded, in whole or in part, by the American Recovery and Reinvestment Act. ",,This applies to first-tier subcontractors,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.17-2,Authority of the Inspector General and Comptroller General Relating to Contracts Using American Recovery and Reinvestment Act Funding,Apr-09,C,"Shall be used in all SIRs and contracts funded, in whole or in part, by the American Recovery and Reinvestment Act.",,This applies to first-tier subcontractors,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.17-3,Whistleblower Protections under the American Recovery and Reinvestment Act,Jul-10,C,"Must be used in all SIRs and contracts funded, in whole or in part, by the American Recovery and Reinvestment Act.",,This applies to first-tier subcontractors,06/18/15 CDC,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
